ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,Sport,Medal
24768,Sara Ilonka Dbritz,F,21,171,59,Germany,GER,2016 Summer,2016,Summer,Football,Gold
24771,"Gabriela ""Gaby"" Dabrowski",F,24,175,84,Canada,CAN,2016 Summer,2016,Summer,Tennis,NA
24784,Fedrick Dacres,M,22,191,104,Jamaica,JAM,2016 Summer,2016,Summer,Athletics,NA
24788,Milana Kamilkhanovna Dadasheva,F,21,165,48,Russia,RUS,2016 Summer,2016,Summer,Wrestling,NA
24793,Ivona Dadic,F,22,179,65,Austria,AUT,2016 Summer,2016,Summer,Athletics,NA
24831,Anders Dahl,M,40,180,80,Denmark,DEN,2016 Summer,2016,Summer,Equestrianism,NA
24831,Anders Dahl,M,40,180,80,Denmark,DEN,2016 Summer,2016,Summer,Equestrianism,NA
24849,Sren Dahl,M,23,193,86,Denmark,DEN,2016 Summer,2016,Summer,Swimming,NA
24853,Anton Carl Diderik Dahlberg,M,31,182,71,Sweden,SWE,2016 Summer,2016,Summer,Sailing,NA
24860,Dan Anders Hkan Dahlby,M,50,185,95,Sweden,SWE,2016 Summer,2016,Summer,Shooting,NA
24864,Gunn Rita Dahle-Flesj,F,43,173,64,Norway,NOR,2016 Summer,2016,Summer,Cycling,NA
24872,"Jennifer ""Jenny"" Dahlgren Fitzner",F,32,180,110,Argentina,ARG,2016 Summer,2016,Summer,Athletics,NA
24879,Lisa Karolina Viktoria Dahlkvist,F,29,173,66,Sweden,SWE,2016 Summer,2016,Summer,Football,Silver
24896,Tobias Dahm,M,29,205,124,Germany,GER,2016 Summer,2016,Summer,Athletics,NA
24899,Kenza Tifahi Dahmani,F,35,164,54,Algeria,ALG,2016 Summer,2016,Summer,Athletics,NA
24936,Neisi Patricia Dajomes Barrera,F,18,167,69,Ecuador,ECU,2016 Summer,2016,Summer,Weightlifting,NA
24942,Ro Masivesi Dakuwaqa,M,22,190,105,Fiji,FIJ,2016 Summer,2016,Summer,Rugby Sevens,Gold
24944,Daniel Alfredo Dal Bo,M,28,185,78,Argentina,ARG,2016 Summer,2016,Summer,Canoeing,NA
24974,"Thomas Robert ""Tom"" Daley",M,22,177,74,Great Britain,GBR,2016 Summer,2016,Summer,Diving,NA
24974,"Thomas Robert ""Tom"" Daley",M,22,177,74,Great Britain,GBR,2016 Summer,2016,Summer,Diving,Bronze
24981,"Phillip Peter ""Phil"" Dalhausser",M,36,206,93,United States-1,USA,2016 Summer,2016,Summer,Beach Volleyball,NA
24988,Manol Dall'Igna,M,31,183,92,France,FRA,2016 Summer,2016,Summer,Rugby Sevens,NA
25003,Francesca Dallap,F,30,163,57,Italy,ITA,2016 Summer,2016,Summer,Diving,Silver
25036,Chloe Elysha Dalton,F,23,180,72,Australia,AUS,2016 Summer,2016,Summer,Rugby Sevens,Gold
25040,"Jacob ""Jake"" Dalton",M,24,168,67,United States,USA,2016 Summer,2016,Summer,Gymnastics,NA
25040,"Jacob ""Jake"" Dalton",M,24,168,67,United States,USA,2016 Summer,2016,Summer,Gymnastics,NA
25040,"Jacob ""Jake"" Dalton",M,24,168,67,United States,USA,2016 Summer,2016,Summer,Gymnastics,NA
25040,"Jacob ""Jake"" Dalton",M,24,168,67,United States,USA,2016 Summer,2016,Summer,Gymnastics,NA
25040,"Jacob ""Jake"" Dalton",M,24,168,67,United States,USA,2016 Summer,2016,Summer,Gymnastics,NA
25040,"Jacob ""Jake"" Dalton",M,24,168,67,United States,USA,2016 Summer,2016,Summer,Gymnastics,NA
25075,Dambadarjaagiin Gantulga,M,27,170,58,Mongolia,MGL,2016 Summer,2016,Summer,Athletics,NA
25145,Blandine Dancette,F,28,169,60,France,FRA,2016 Summer,2016,Summer,Handball,Silver
25160,Silviya Georgieva Danekova,F,33,165,50,Bulgaria,BUL,2016 Summer,2016,Summer,Athletics,NA
25164,Anna Danesi,F,20,195,75,Italy,ITA,2016 Summer,2016,Summer,Volleyball,NA
25181,Thibaut Amani Danho,M,22,185,82,Cote d'Ivoire,CIV,2016 Summer,2016,Summer,Swimming,NA
25191,Amas Daniel,M,26,165,65,Nigeria,NGR,2016 Summer,2016,Summer,Wrestling,NA
25192,Debra Daniel,F,25,153,68,Federated States of Micronesia,FSM,2016 Summer,2016,Summer,Swimming,NA
25194,Emmanuel Shinkut Daniel,M,22,174,88,Nigeria,NGR,2016 Summer,2016,Summer,Football,Bronze
25197,Lucas Daniel,M,21,180,80,France,FRA,2016 Summer,2016,Summer,Archery,NA
25197,Lucas Daniel,M,21,180,80,France,FRA,2016 Summer,2016,Summer,Archery,NA
25204,Taro Daniel,M,23,191,76,Japan,JPN,2016 Summer,2016,Summer,Tennis,NA
25211,Marcus Daniell,M,26,190,76,New Zealand,NZL,2016 Summer,2016,Summer,Tennis,NA
25268,Piotr Daniluk,M,34,175,72,Poland,POL,2016 Summer,2016,Summer,Shooting,NA
25268,Piotr Daniluk,M,34,175,72,Poland,POL,2016 Summer,2016,Summer,Shooting,NA
25300,Mohamed Lamine Dansoko,M,18,161,78,Guinea,GUI,2016 Summer,2016,Summer,Athletics,NA
25302,"Alexandra Mary L. ""Alex"" Danson",F,31,167,56,Great Britain,GBR,2016 Summer,2016,Summer,Hockey,Gold
25305,Damiris Dantas do Amaral,F,23,192,80,Brazil,BRA,2016 Summer,2016,Summer,Basketball,NA
25308,Djnbou Dant,F,26,176,73,Mali,MLI,2016 Summer,2016,Summer,Athletics,NA
25338,"Fabiana ""Dara"" Carvalho Carneiro Diniz",F,35,183,71,Brazil,BRA,2016 Summer,2016,Summer,Handball,NA
25364,Oussama Darfalou,M,22,187,75,Algeria,ALG,2016 Summer,2016,Summer,Football,NA
25380,Hannah Darling,F,20,174,72,Canada,CAN,2016 Summer,2016,Summer,Rugby Sevens,Bronze
25381,Michael Darling,M,28,170,65,Ireland,IRL,2016 Summer,2016,Summer,Hockey,NA
25383,Darly Zogbi de Paula,F,33,178,70,Spain,ESP,2016 Summer,2016,Summer,Handball,NA
25384,Lisa Darmanin,F,24,168,65,Australia,AUS,2016 Summer,2016,Summer,Sailing,Silver
25388,Ron Darmon,M,23,175,65,Israel,ISR,2016 Summer,2016,Summer,Triathlon,NA
25394,Maoulida Daroueche,M,26,177,60,Comoros,COM,2016 Summer,2016,Summer,Athletics,NA
25397,"Mackenzie ""Mack"" Darragh",M,22,185,79,Canada,CAN,2016 Summer,2016,Summer,Swimming,NA
25417,Ahmed Murad Darwish,M,35,172,80,Egypt,EGY,2016 Summer,2016,Summer,Shooting,NA
25418,Ramadan Darwish Ramadan Darwish,M,28,188,100,Egypt,EGY,2016 Summer,2016,Summer,Judo,NA
25425,Atanu Das,M,24,175,79,India,IND,2016 Summer,2016,Summer,Archery,NA
25427,Mouma Das,F,32,149,47,India,IND,2016 Summer,2016,Summer,Table Tennis,NA
25431,Oyeyemi Olugbenga Olatokunbo James Dasaolu,M,28,187,88,Great Britain,GBR,2016 Summer,2016,Summer,Athletics,NA
25434,Ana Iulia Dascl,F,13,183,60,Romania,ROU,2016 Summer,2016,Summer,Swimming,NA
25448,Tuyana Norpolovna Dashidorzhiyeva,F,20,169,57,Russia,RUS,2016 Summer,2016,Summer,Archery,NA
25448,Tuyana Norpolovna Dashidorzhiyeva,F,20,169,57,Russia,RUS,2016 Summer,2016,Summer,Archery,Silver
25460,Emmanuel Kwame Dasor,M,20,NA,NA,Ghana,GHA,2016 Summer,2016,Summer,Athletics,NA
25475,Micha Daszek,M,24,182,88,Poland,POL,2016 Summer,2016,Summer,Handball,NA
25486,Zurabi Datunashvili,M,25,183,75,Georgia,GEO,2016 Summer,2016,Summer,Wrestling,NA
25496,Joris Nattan Daudet,M,25,184,78,France,FRA,2016 Summer,2016,Summer,Cycling,NA
25509,Christelle Daunay,F,41,162,43,France,FRA,2016 Summer,2016,Summer,Athletics,NA
25519,Soslan Tamazovich Daurov,M,25,164,60,Belarus,BLR,2016 Summer,2016,Summer,Wrestling,NA
25520,Lukas Dauser,M,23,172,64,Germany,GER,2016 Summer,2016,Summer,Gymnastics,NA
25520,Lukas Dauser,M,23,172,64,Germany,GER,2016 Summer,2016,Summer,Gymnastics,NA
25520,Lukas Dauser,M,23,172,64,Germany,GER,2016 Summer,2016,Summer,Gymnastics,NA
25520,Lukas Dauser,M,23,172,64,Germany,GER,2016 Summer,2016,Summer,Gymnastics,NA
25530,Axelle Dauwens,F,25,171,62,Belgium,BEL,2016 Summer,2016,Summer,Athletics,NA
25531,Davaadorjiin Tmrkhleg,M,25,172,70,Mongolia,MGL,2016 Summer,2016,Summer,Judo,NA
25548,Raijieli Daveua,F,24,NA,69,Fiji,FIJ,2016 Summer,2016,Summer,Rugby Sevens,NA
25559,Areneo David,M,21,164,58,Malawi,MAW,2016 Summer,2016,Summer,Archery,NA
25575,Klberson Davide,M,31,175,69,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
25582,Maayan Davidovich,F,28,167,57,Israel,ISR,2016 Summer,2016,Summer,Sailing,NA
25620,Georgia Beth Davies,F,25,175,64,Great Britain,GBR,2016 Summer,2016,Summer,Swimming,NA
25620,Georgia Beth Davies,F,25,175,64,Great Britain,GBR,2016 Summer,2016,Summer,Swimming,NA
25627,James Davies,M,25,181,98,Great Britain,GBR,2016 Summer,2016,Summer,Rugby Sevens,Silver
25663,Desiree Nicole Davila-Linden,F,33,155,43,United States,USA,2016 Summer,2016,Summer,Athletics,NA
25696,James-Andrew Davis,M,25,195,98,Great Britain,GBR,2016 Summer,2016,Summer,Fencing,NA
25696,James-Andrew Davis,M,25,195,98,Great Britain,GBR,2016 Summer,2016,Summer,Fencing,NA
25709,Lucy Davis,F,23,165,55,United States,USA,2016 Summer,2016,Summer,Equestrianism,NA
25709,Lucy Davis,F,23,165,55,United States,USA,2016 Summer,2016,Summer,Equestrianism,Silver
25738,Lea Davison,F,33,168,55,United States,USA,2016 Summer,2016,Summer,Cycling,NA
25746,Artur Davtyan,M,23,162,55,Armenia,ARM,2016 Summer,2016,Summer,Gymnastics,NA
25748,Hovhannes Davtyan,M,32,173,60,Armenia,ARM,2016 Summer,2016,Summer,Judo,NA
25765,Valeriya Davydova,F,18,168,48,Uzbekistan,UZB,2016 Summer,2016,Summer,Rhythmic Gymnastics,NA
25782,Edward James Eddie Dawkins,M,27,185,93,New Zealand,NZL,2016 Summer,2016,Summer,Cycling,NA
25782,Edward James Eddie Dawkins,M,27,185,93,New Zealand,NZL,2016 Summer,2016,Summer,Cycling,NA
25782,Edward James Eddie Dawkins,M,27,185,93,New Zealand,NZL,2016 Summer,2016,Summer,Cycling,Silver
25793,"Matthew ""Matt"" Dawson",M,22,176,66,Australia,AUS,2016 Summer,2016,Summer,Hockey,NA
25795,"Michael ""Mike"" Dawson",M,29,183,75,New Zealand,NZL,2016 Summer,2016,Summer,Canoeing,NA
25799,Rachel Dawson,F,31,178,68,United States,USA,2016 Summer,2016,Summer,Hockey,NA
25807,Christine Day,F,29,168,51,Jamaica,JAM,2016 Summer,2016,Summer,Athletics,NA
25807,Christine Day,F,29,168,51,Jamaica,JAM,2016 Summer,2016,Summer,Athletics,Silver
25830,Marcus Vincius Carvalho Lopes D'Almeida,M,18,183,90,Brazil,BRA,2016 Summer,2016,Summer,Archery,NA
25830,Marcus Vincius Carvalho Lopes D'Almeida,M,18,183,90,Brazil,BRA,2016 Summer,2016,Summer,Archery,NA
25843,De Jiaojiao,F,26,167,57,China,CHN,2016 Summer,2016,Summer,Hockey,NA
25891,lvaro de Arriba Lpez,M,22,177,69,Spain,ESP,2016 Summer,2016,Summer,Athletics,NA
25906,Bruno Lins Tenrio de Barros,M,29,182,85,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
25906,Bruno Lins Tenrio de Barros,M,29,182,85,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
25991,Jasper De Buyst,M,22,178,69,Belgium,BEL,2016 Summer,2016,Summer,Cycling,NA
26013,Tatiele Roberta de Carvalho,F,26,156,50,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
26024,Csar Augusto Aquino de Castro,M,33,175,72,Brazil,BRA,2016 Summer,2016,Summer,Diving,NA
26033,Luciano de Cecco,M,28,191,98,Argentina,ARG,2016 Summer,2016,Summer,Volleyball,NA
26035,Csar Ernesto de Cesare Grassi,M,36,190,92,Ecuador,ECU,2016 Summer,2016,Summer,Canoeing,NA
26052,Nando de Colo,M,29,196,91,France,FRA,2016 Summer,2016,Summer,Basketball,NA
26073,Leonardo Gomes de Deus,M,25,175,70,Brazil,BRA,2016 Summer,2016,Summer,Swimming,NA
26073,Leonardo Gomes de Deus,M,25,175,70,Brazil,BRA,2016 Summer,2016,Summer,Swimming,NA
26114,Giovanni De Gennaro,M,24,185,80,Italy,ITA,2016 Summer,2016,Summer,Canoeing,NA
26115,Monica De Gennaro,F,29,174,67,Italy,ITA,2016 Summer,2016,Summer,Volleyball,NA
26117,Lilian de Geus,F,24,164,57,Netherlands,NED,2016 Summer,2016,Summer,Sailing,NA
26125,Eva Roma Maria de Goede,F,27,170,61,Netherlands,NED,2016 Summer,2016,Summer,Hockey,Silver
26135,Andre De Grasse,M,21,176,70,Canada,CAN,2016 Summer,2016,Summer,Athletics,Bronze
26135,Andre De Grasse,M,21,176,70,Canada,CAN,2016 Summer,2016,Summer,Athletics,Silver
26135,Andre De Grasse,M,21,176,70,Canada,CAN,2016 Summer,2016,Summer,Athletics,Bronze
26193,Robenlson Vieira de Jesus,M,28,166,56,Brazil,BRA,2016 Summer,2016,Summer,Boxing,NA
26216,Mark de Jonge,M,32,180,91,Canada,CAN,2016 Summer,2016,Summer,Canoeing,NA
26219,Juan Leon de Jongh,M,28,175,87,South Africa,RSA,2016 Summer,2016,Summer,Rugby Sevens,Bronze
26225,Mathilde de Kerangat,F,24,172,67,France,FRA,2016 Summer,2016,Summer,Sailing,NA
26236,Coen de Koning,M,33,183,74,Netherlands,NED,2016 Summer,2016,Summer,Sailing,NA
26242,Robin de Kruijf,F,25,193,80,Netherlands,NED,2016 Summer,2016,Summer,Volleyball,NA
26254,Jovana de la Cruz Capani,F,24,161,53,Peru,PER,2016 Summer,2016,Summer,Athletics,NA
26265,Juan Mara de la Fuente,M,39,181,74,Argentina,ARG,2016 Summer,2016,Summer,Sailing,NA
26336,Habib de las Salas de la Rosa,M,29,159,56,Colombia,COL,2016 Summer,2016,Summer,Weightlifting,NA
26367,Flvia Maria de Lima,F,23,176,65,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
26368,Gustavo Augusto Roxo de Lima,M,39,185,82,Portugal,POR,2016 Summer,2016,Summer,Sailing,NA
26369,Jailma Sales de Lima,F,29,174,65,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
26369,Jailma Sales de Lima,F,29,174,65,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
26387,Leonel de los Santos Nez,M,21,170,52,Dominican Republic,DOM,2016 Summer,2016,Summer,Boxing,NA
26396,Marco De Luca,M,35,188,70,Italy,ITA,2016 Summer,2016,Summer,Athletics,NA
26397,Riccardo De Luca,M,30,187,80,Italy,ITA,2016 Summer,2016,Summer,Modern Pentathlon,NA
26399,Joo Bevilaqua de Lucca,M,26,193,96,Brazil,BRA,2016 Summer,2016,Summer,Swimming,NA
26399,Joo Bevilaqua de Lucca,M,26,193,96,Brazil,BRA,2016 Summer,2016,Summer,Swimming,NA
26399,Joo Bevilaqua de Lucca,M,26,193,96,Brazil,BRA,2016 Summer,2016,Summer,Swimming,NA
26400,Natalia de Luccas,F,19,167,63,Brazil,BRA,2016 Summer,2016,Summer,Swimming,NA
26417,Alessandro De Marchi,M,30,181,66,Italy,ITA,2016 Summer,2016,Summer,Cycling,NA
26434,Ian Carlos Gonalves de Matos,M,27,171,72,Brazil,BRA,2016 Summer,2016,Summer,Diving,NA
26442,Martina De Memme,F,24,175,65,Italy,ITA,2016 Summer,2016,Summer,Swimming,NA
26473,Andressa Oliveira de Morais,F,25,178,97,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
26493,Marco Alessandro De Nicolo,M,39,180,83,Italy,ITA,2016 Summer,2016,Summer,Shooting,NA
26493,Marco Alessandro De Nicolo,M,39,180,83,Italy,ITA,2016 Summer,2016,Summer,Shooting,NA
26493,Marco Alessandro De Nicolo,M,39,180,83,Italy,ITA,2016 Summer,2016,Summer,Shooting,NA
26498,Mayobanex de leo,M,23,171,61,Dominican Republic,DOM,2016 Summer,2016,Summer,Athletics,NA
26499,Augusto Dutra de Oliveira,M,26,180,70,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
26508,Ingrid de Oliveira,F,20,160,58,Brazil,BRA,2016 Summer,2016,Summer,Diving,NA
26508,Ingrid de Oliveira,F,20,160,58,Brazil,BRA,2016 Summer,2016,Summer,Diving,NA
26510,Joo Vtor de Oliveira,M,24,190,87,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
26512,Jlio Csar Miranda de Oliveira,M,30,185,95,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
26530,Daynara Lopes Ferreira de Paula,F,27,163,55,Brazil,BRA,2016 Summer,2016,Summer,Swimming,NA
26530,Daynara Lopes Ferreira de Paula,F,27,163,55,Brazil,BRA,2016 Summer,2016,Summer,Swimming,NA
26530,Daynara Lopes Ferreira de Paula,F,27,163,55,Brazil,BRA,2016 Summer,2016,Summer,Swimming,NA
26551,Laurens De Plus,M,20,188,67,Belgium,BEL,2016 Summer,2016,Summer,Cycling,NA
26651,rica Rocha de Sena,F,31,168,55,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
26656,Joo Paulo de Leiria e Silva,M,51,176,90,Angola,ANG,2016 Summer,2016,Summer,Shooting,NA
26690,Leticia Cherpe de Souza,F,20,165,49,Brazil,BRA,2016 Summer,2016,Summer,Athletics,NA
26717,Jos Guilherme de Toledo,M,22,193,97,Brazil,BRA,2016 Summer,2016,Summer,Handball,NA
26718,Zoe Michaela  de Toledo,F,29,172,58,Great Britain,GBR,2016 Summer,2016,Summer,Rowing,Silver
26721,Pablo Martn de Torres,M,32,190,86,Argentina,ARG,2016 Summer,2016,Summer,Canoeing,NA
26730,Lisa Marie De Vanna,F,31,156,53,Australia,AUS,2016 Summer,2016,Summer,Football,NA
26751,Bob de Voogd,M,27,183,80,Netherlands,NED,2016 Summer,2016,Summer,Hockey,NA
26773,Xan de Waard,F,20,163,55,Netherlands,NED,2016 Summer,2016,Summer,Hockey,Silver
26783,Sander Sebastiaan de Wijn,M,26,183,78,Netherlands,NED,2016 Summer,2016,Summer,Hockey,NA
26791,Frank de Wit,M,20,184,81,Netherlands,NED,2016 Summer,2016,Summer,Judo,NA
26795,Laura de Witte,F,20,173,61,Netherlands,NED,2016 Summer,2016,Summer,Athletics,NA
26796,Lisanne de Witte,F,23,175,60,Netherlands,NED,2016 Summer,2016,Summer,Athletics,NA
26837,Anthony Dean,M,25,175,87,Australia,AUS,2016 Summer,2016,Summer,Cycling,NA
26849,"William ""Will"" Dean",M,29,195,95,Canada,CAN,2016 Summer,2016,Summer,Rowing,NA
26861,Timothy Deavin,M,32,185,77,Australia,AUS,2016 Summer,2016,Summer,Hockey,NA
26873,Fanny Deberghes,F,22,170,65,France,FRA,2016 Summer,2016,Summer,Swimming,NA
26881,"Dbora Cristiane ""Debinha"" de Oliveira",F,24,157,55,Brazil,BRA,2016 Summer,2016,Summer,Football,NA
26913,Gabriel Alejandro Deck,M,21,197,107,Argentina,ARG,2016 Summer,2016,Summer,Basketball,NA
26919,dm Jozsef Decker,M,32,203,115,Hungary,HUN,2016 Summer,2016,Summer,Water Polo,NA
26922,Attila Decker,M,28,197,94,Hungary,HUN,2016 Summer,2016,Summer,Water Polo,NA
26934,Fernanda Demtrio Decnop Coelho,F,29,172,67,Brazil,BRA,2016 Summer,2016,Summer,Sailing,NA
26949,Tams Decsi,M,33,178,82,Hungary,HUN,2016 Summer,2016,Summer,Fencing,NA
26969,Andrea Deelstra,F,31,164,46,Netherlands,NED,2016 Summer,2016,Summer,Athletics,NA
26982,Pablo Defazio Abella,M,35,170,67,Uruguay,URU,2016 Summer,2016,Summer,Sailing,NA
26991,Hlne Defrance,F,29,179,66,France,FRA,2016 Summer,2016,Summer,Sailing,Bronze
27048,Steffen Deibler,M,29,186,81,Germany,GER,2016 Summer,2016,Summer,Swimming,NA
27048,Steffen Deibler,M,29,186,81,Germany,GER,2016 Summer,2016,Summer,Swimming,NA
27048,Steffen Deibler,M,29,186,81,Germany,GER,2016 Summer,2016,Summer,Swimming,NA
27052,Francesca Deidda,F,24,164,49,Italy,ITA,2016 Summer,2016,Summer,Synchronized Swimming,NA
27062,Veerle Dejaeghere,F,43,159,46,Belgium,BEL,2016 Summer,2016,Summer,Athletics,NA
27073,Iryna Mykhailivna Dekha,F,20,174,86,Ukraine,UKR,2016 Summer,2016,Summer,Weightlifting,NA
27081,Inge Dekker,F,30,183,67,Netherlands,NED,2016 Summer,2016,Summer,Swimming,NA
27081,Inge Dekker,F,30,183,67,Netherlands,NED,2016 Summer,2016,Summer,Swimming,NA
27093,Dieter Dekoninck,M,25,190,85,Belgium,BEL,2016 Summer,2016,Summer,Swimming,NA
27093,Dieter Dekoninck,M,25,190,85,Belgium,BEL,2016 Summer,2016,Summer,Swimming,NA
27104,Stanly Jos del Carmen Cruz,M,20,163,62,Dominican Republic,DOM,2016 Summer,2016,Summer,Athletics,NA
27104,Stanly Jos del Carmen Cruz,M,20,163,62,Dominican Republic,DOM,2016 Summer,2016,Summer,Athletics,NA
27113,Antonella Del Core,F,35,180,75,Italy,ITA,2016 Summer,2016,Summer,Volleyball,NA
27123,Marco Del Lungo,M,26,190,97,Italy,ITA,2016 Summer,2016,Summer,Water Polo,Bronze
27129,ngela del Pan Moruno,F,31,173,68,Spain,ESP,2016 Summer,2016,Summer,Rugby Sevens,NA
27131,Ajla Del Ponte,F,20,168,56,Switzerland,SUI,2016 Summer,2016,Summer,Athletics,NA
27132,Juan Martn del Potro,M,27,198,97,Argentina,ARG,2016 Summer,2016,Summer,Tennis,Silver
27132,Juan Martn del Potro,M,27,198,97,Argentina-1,ARG,2016 Summer,2016,Summer,Tennis,NA
27136,Diego Alan del Real Galindo,M,22,188,112,Mexico,MEX,2016 Summer,2016,Summer,Athletics,NA
27151,Matas Andrs del Solar Goldsmith,M,40,184,82,Chile,CHI,2016 Summer,2016,Summer,Sailing,NA
27168,Graham DeLaet,M,34,180,NA,Canada,CAN,2016 Summer,2016,Summer,Golf,NA
27176,"Evangelos Ioannis ""Vangelis"" Delakas",M,31,189,90,Greece,GRE,2016 Summer,2016,Summer,Water Polo,NA
27188,Sabrina Julienne Francine Delannoy,F,30,171,62,France,FRA,2016 Summer,2016,Summer,Football,NA
27201,Barnab Delarze,M,22,193,100,Switzerland,SUI,2016 Summer,2016,Summer,Rowing,NA
27203,Miguel Delas de Andrs,M,32,170,72,Spain,ESP,2016 Summer,2016,Summer,Hockey,NA
27208,Eric Delaunay,M,28,178,83,France,FRA,2016 Summer,2016,Summer,Shooting,NA
27221,Federico Delbonis,M,25,190,88,Argentina,ARG,2016 Summer,2016,Summer,Tennis,NA
27221,Federico Delbonis,M,25,190,88,Argentina-2,ARG,2016 Summer,2016,Summer,Tennis,NA
27256,Carlos Francisco Delfino,M,33,196,95,Argentina,ARG,2016 Summer,2016,Summer,Basketball,NA
27260,Lucien Delfour,M,27,177,69,Australia,AUS,2016 Summer,2016,Summer,Canoeing,NA
27263,Angelica Delgado,F,25,160,52,United States,USA,2016 Summer,2016,Summer,Judo,NA
27280,Lindolfo Delgado Garza,M,21,174,60,Mexico,MEX,2016 Summer,2016,Summer,Boxing,NA
27285,Marlo Delgado Suarez,M,23,184,75,Ecuador,ECU,2016 Summer,2016,Summer,Boxing,NA
27296,Cindy Solangie Delgado Buitrago,F,26,155,57,Colombia,COL,2016 Summer,2016,Summer,Rugby Sevens,NA
27307,Marcos Nicols Dela,M,24,209,105,Argentina,ARG,2016 Summer,2016,Summer,Basketball,NA
27314,Marie-Laure Delie,F,28,172,65,France,FRA,2016 Summer,2016,Summer,Football,NA
27355,"Matthew ""Matt"" Dellavedova",M,25,193,89,Australia,AUS,2016 Summer,2016,Summer,Basketball,NA
27357,Elena Delle Donne,F,26,195,86,United States,USA,2016 Summer,2016,Summer,Basketball,Gold
27359,Nico Luca Marc Delle Karth,M,32,180,74,Austria,AUT,2016 Summer,2016,Summer,Sailing,NA
27380,"Cynthia ""Janay"" DeLoach (-Soukup)",F,30,166,58,United States,USA,2016 Summer,2016,Summer,Athletics,NA
27390,No Delpech,M,30,181,82,France,FRA,2016 Summer,2016,Summer,Sailing,NA
27393,"Nicholas ""Nick"" Delpopolo",M,27,173,77,United States,USA,2016 Summer,2016,Summer,Judo,NA
27438,Siraba Dembl,F,30,172,64,France,FRA,2016 Summer,2016,Summer,Handball,Silver
27450,Yigrem Demelash,M,22,167,48,Ethiopia,ETH,2016 Summer,2016,Summer,Athletics,NA
27464,Bence Demeter,M,26,180,72,Hungary,HUN,2016 Summer,2016,Summer,Modern Pentathlon,NA
27488,Mirela Krasimirova Demireva,F,26,180,58,Bulgaria,BUL,2016 Summer,2016,Summer,Athletics,Silver
27489,Ali Eren Demirezen,M,26,189,91,Turkey,TUR,2016 Summer,2016,Summer,Boxing,NA
27495,Soner Demirta,M,25,170,74,Turkey,TUR,2016 Summer,2016,Summer,Wrestling,Bronze
27503,Abdelghani Demmou,M,27,185,75,Algeria,ALG,2016 Summer,2016,Summer,Football,NA
27516,"Nicholas Charles ""Nick"" Dempsey",M,35,180,71,Great Britain,GBR,2016 Summer,2016,Summer,Sailing,Silver
27528,Valentin Demyanenko,M,32,193,93,Azerbaijan,AZE,2016 Summer,2016,Summer,Canoeing,Silver
27545,Felix Denayer,M,26,190,85,Belgium,BEL,2016 Summer,2016,Summer,Hockey,Silver
27572,Deng Shudi,M,24,163,58,China,CHN,2016 Summer,2016,Summer,Gymnastics,NA
27572,Deng Shudi,M,24,163,58,China,CHN,2016 Summer,2016,Summer,Gymnastics,Bronze
27572,Deng Shudi,M,24,163,58,China,CHN,2016 Summer,2016,Summer,Gymnastics,NA
27572,Deng Shudi,M,24,163,58,China,CHN,2016 Summer,2016,Summer,Gymnastics,NA
27572,Deng Shudi,M,24,163,58,China,CHN,2016 Summer,2016,Summer,Gymnastics,NA
27572,Deng Shudi,M,24,163,58,China,CHN,2016 Summer,2016,Summer,Gymnastics,NA
27572,Deng Shudi,M,24,163,58,China,CHN,2016 Summer,2016,Summer,Gymnastics,NA
27574,Deng Wei,F,23,159,63,China,CHN,2016 Summer,2016,Summer,Weightlifting,Gold
27577,Deng Zhiwei,M,28,188,120,China,CHN,2016 Summer,2016,Summer,Wrestling,NA
27583,Deni,M,27,165,69,Indonesia,INA,2016 Summer,2016,Summer,Weightlifting,NA
27589,Stefan Denifl,M,28,179,65,Austria,AUT,2016 Summer,2016,Summer,Cycling,NA
27601,Aleksey Alekseyevich Denisenko,M,22,185,68,Russia,RUS,2016 Summer,2016,Summer,Taekwondo,Silver
27604,Kirill Georgiyevich Denisov,M,28,182,90,Russia,RUS,2016 Summer,2016,Summer,Judo,NA
27611,Zhansel Deniz,F,24,175,67,Kazakhstan,KAZ,2016 Summer,2016,Summer,Taekwondo,NA
27623,Joel Dennerley,M,29,195,91,Australia,AUS,2016 Summer,2016,Summer,Water Polo,NA
27630,Daniel Paul Dennis-Kengott,M,29,165,57,United States,USA,2016 Summer,2016,Summer,Wrestling,NA
